region_name,model,issue_date,lead_day,forecast_date,station_count,area_coverage_pct,usable,temp_max,temp_min,apparent_temp,wind_chill,heat_index,relative_humidity,wind_speed,wind_gust,cloud_cover,shortwave_radiation,precipitation,snowfall
山东省,ecmwf_ifs025,2025-01-05,4,2025-01-09,16,100.0,1,-0.01,-5.55,-8.76,-10.3,,32.31,11.35,,10.46,9.72,0.13,
山东省,ecmwf_ifs025,2025-01-04,5,2025-01-09,16,100.0,1,0.8,-6.14,-8.55,-10.81,,30.44,10.24,,2.36,10.09,0.0,
山东省,ecmwf_ifs025,2025-01-03,6,2025-01-09,16,100.0,1,1.96,-5.81,-7.88,-9.81,,35.4,8.86,,6.13,11.65,0.0,
山东省,ecmwf_ifs025,2025-01-02,7,2025-01-09,16,100.0,1,2.14,-5.76,-7.4,-9.71,,31.53,7.95,,16.84,12.02,0.0,
山东省,gfs_seamless,2025-01-08,1,2025-01-09,16,100.0,1,0.72,-5.16,-8.51,-10.28,,30.61,14.15,32.15,14.77,11.18,0.0,0.0
山东省,gfs_seamless,2025-01-07,2,2025-01-09,16,100.0,1,0.74,-5.33,-8.62,-10.61,,30.73,14.76,36.48,14.68,11.21,0.03,0.01
山东省,gfs_seamless,2025-01-06,3,2025-01-09,16,100.0,1,1.5,-5.16,-7.93,-9.98,,29.43,13.3,30.67,17.98,11.14,0.0,0.01
山东省,gfs_seamless,2025-01-05,4,2025-01-09,16,100.0,1,2.1,-4.68,-7.57,-9.5,,29.45,13.24,31.4,10.9,11.37,0.0,0.0
山东省,gfs_seamless,2025-01-04,5,2025-01-09,16,100.0,1,2.62,-4.5,-6.88,-8.99,,29.39,12.16,29.65,14.44,11.04,0.0,0.0
山东省,gfs_seamless,2025-01-03,6,2025-01-09,16,100.0,1,3.23,-4.84,-6.67,-9.4,,30.5,12.35,31.08,20.69,11.06,0.01,0.0
山东省,gfs_seamless,2025-01-02,7,2025-01-09,16,100.0,1,1.14,-7.75,-8.81,-13.26,,33.57,13.44,38.8,18.5,10.87,0.0,0.0
山东省,jma_seamless,2025-01-08,1,2025-01-09,16,100.0,1,-0.41,-4.07,-8.27,-8.43,,30.87,12.03,,11.55,6.99,0.4,0.29
山东省,jma_seamless,2025-01-07,2,2025-01-09,16,100.0,1,-0.81,-4.14,-8.28,-8.57,,30.5,12.12,,9.87,7.31,0.16,0.11
山东省,jma_seamless,2025-01-06,3,2025-01-09,16,100.0,1,0.4,-3.22,-7.16,-7.2,,29.07,11.24,,9.47,,0.37,0.26
山东省,jma_seamless,2025-01-05,4,2025-01-09,16,100.0,1,-0.0,-3.22,-7.31,-7.22,,30.31,11.22,,9.99,,0.38,0.27
山东省,jma_seamless,2025-01-04,5,2025-01-09,16,100.0,1,3.04,-2.72,-5.87,-6.4,,28.05,9.46,,10.16,,0.15,0.08
山东省,jma_seamless,2025-01-03,6,2025-01-09,16,100.0,1,1.56,-2.93,-5.85,-6.65,,30.51,7.85,,13.81,,0.06,0.04
山东省,jma_seamless,2025-01-02,7,2025-01-09,16,100.0,1,2.25,-3.16,-5.98,-6.54,,29.95,8.01,,13.63,,0.01,0.01
山东省,ecmwf_ifs025,2025-01-09,1,2025-01-10,16,100.0,1,2.95,-7.32,-7.8,-11.07,,30.75,7.75,,6.05,9.89,0.0,
山东省,ecmwf_ifs025,2025-01-08,2,2025-01-10,16,100.0,1,3.66,-5.5,-6.88,-9.03,,31.67,7.82,,6.35,10.2,0.0,
山东省,ecmwf_ifs025,2025-01-07,3,2025-01-10,16,100.0,1,3.74,-6.08,-7.08,-9.54,,29.86,7.91,,8.39,10.23,0.0,
山东省,ecmwf_ifs025,2025-01-06,4,2025-01-10,16,100.0,1,3.72,-5.78,-6.9,-9.3,,31.16,7.71,,5.23,10.13,0.0,
山东省,ecmwf_ifs025,2025-01-05,5,2025-01-10,16,100.0,1,3.18,-6.48,-7.14,-10.31,,30.05,8.27,,10.04,10.34,0.0,
山东省,ecmwf_ifs025,2025-01-04,6,2025-01-10,16,100.0,1,3.31,-6.72,-7.38,-10.26,,29.16,7.31,,18.08,11.86,0.0,
山东省,ecmwf_ifs025,2025-01-03,7,2025-01-10,16,100.0,1,3.36,-6.1,-6.89,-9.19,,31.87,5.99,,29.49,12.06,0.0,
山东省,gfs_seamless,2025-01-09,1,2025-01-10,16,100.0,1,2.84,-5.51,-7.0,-9.72,,28.14,9.83,22.34,20.48,11.13,0.0,0.0
山东省,gfs_seamless,2025-01-08,2,2025-01-10,16,100.0,1,3.23,-5.09,-6.54,-8.97,,28.98,9.0,20.02,21.53,11.38,0.0,0.0
山东省,gfs_seamless,2025-01-07,3,2025-01-10,16,100.0,1,3.46,-4.67,-6.27,-8.63,,28.43,9.8,22.95,17.8,11.55,0.0,0.0
山东省,gfs_seamless,2025-01-06,4,2025-01-10,16,100.0,1,3.42,-4.73,-6.27,-8.81,,29.08,9.36,21.27,8.67,11.56,0.0,0.0
山东省,gfs_seamless,2025-01-05,5,2025-01-10,16,100.0,1,3.42,-3.91,-5.73,-7.73,,29.52,8.3,20.57,18.01,11.06,0.0,0.0
山东省,gfs_seamless,2025-01-04,6,2025-01-10,16,100.0,1,4.21,-3.72,-5.14,-7.24,,27.78,7.87,20.53,6.3,11.28,0.0,0.0
山东省,gfs_seamless,2025-01-03,7,2025-01-10,16,100.0,1,4.75,-4.49,-5.47,-8.11,,32.8,8.38,20.42,30.72,10.2,0.0,0.0
山东省,jma_seamless,2025-01-09,1,2025-01-10,16,100.0,1,1.71,-4.44,-6.88,-8.62,,29.18,8.04,,6.27,9.42,0.0,0.0
山东省,jma_seamless,2025-01-08,2,2025-01-10,16,100.0,1,1.47,-4.48,-7.03,-8.66,,29.65,8.08,,10.79,9.33,0.0,0.0
山东省,jma_seamless,2025-01-07,3,2025-01-10,16,100.0,1,1.67,-3.36,-6.26,-6.73,,28.08,8.14,,16.36,,0.11,0.03
山东省,jma_seamless,2025-01-06,4,2025-01-10,16,100.0,1,2.53,-3.16,-5.63,-6.04,,29.1,7.68,,22.12,,0.06,0.04
山东省,jma_seamless,2025-01-05,5,2025-01-10,16,100.0,1,2.08,-3.21,-5.87,-6.07,,29.8,7.32,,9.07,,0.06,0.02
山东省,jma_seamless,2025-01-04,6,2025-01-10,16,100.0,1,3.18,-2.46,-4.95,-5.07,,35.18,7.13,,18.62,,0.03,0.0
山东省,jma_seamless,2025-01-03,7,2025-01-10,16,100.0,1,3.24,-3.24,-4.98,-5.22,,35.81,6.3,,25.69,,0.0,0.0
山东省,ecmwf_ifs025,2025-01-10,1,2025-01-11,16,100.0,1,5.42,-6.51,-5.83,-9.39,,35.13,5.32,,12.82,10.41,0.0,
山东省,ecmwf_ifs025,2025-01-09,2,2025-01-11,16,100.0,1,5.15,-6.92,-6.02,-9.54,,33.69,5.02,,12.89,10.44,0.0,
山东省,ecmwf_ifs025,2025-01-08,3,2025-01-11,16,100.0,1,5.35,-5.46,-5.37,-8.26,,38.53,5.5,,17.53,10.34,0.0,
山东省,ecmwf_ifs025,2025-01-07,4,2025-01-11,16,100.0,1,5.28,-5.56,-5.68,-8.39,,36.41,5.89,,20.59,10.08,0.0,
山东省,ecmwf_ifs025,2025-01-06,5,2025-01-11,16,100.0,1,4.92,-5.34,-5.39,-7.97,,39.27,5.36,,21.71,9.54,0.03,
山东省,ecmwf_ifs025,2025-01-05,6,2025-01-11,16,100.0,1,4.07,-4.64,-5.84,-7.9,,36.13,7.19,,35.7,11.81,0.0,
山东省,ecmwf_ifs025,2025-01-04,7,2025-01-11,16,100.0,1,4.61,-4.96,-5.8,-8.29,,34.55,7.48,,30.5,12.05,0.0,
山东省,gfs_seamless,2025-01-10,1,2025-01-11,16,100.0,1,4.49,-3.73,-4.62,-6.69,,29.7,6.65,18.58,32.45,11.42,0.0,0.0
山东省,gfs_seamless,2025-01-09,2,2025-01-11,16,100.0,1,4.47,-3.18,-4.33,-5.95,,30.9,6.42,17.12,69.68,9.97,0.0,0.0
山东省,gfs_seamless,2025-01-08,3,2025-01-11,16,100.0,1,4.84,-2.31,-3.8,-5.2,,31.62,7.09,19.13,84.28,9.3,0.0,0.0
山东省,gfs_seamless,2025-01-07,4,2025-01-11,16,100.0,1,5.53,-2.24,-3.4,-5.32,,30.87,8.07,23.76,84.24,7.44,0.01,0.01
山东省,gfs_seamless,2025-01-06,5,2025-01-11,16,100.0,1,4.41,-2.13,-4.05,-4.95,,32.07,6.95,18.18,89.21,6.67,0.01,0.0
山东省,gfs_seamless,2025-01-05,6,2025-01-11,16,100.0,1,3.74,-1.75,-4.2,-4.39,,32.25,6.65,19.73,77.86,6.39,0.0,0.0
山东省,gfs_seamless,2025-01-04,7,2025-01-11,16,100.0,1,5.01,-2.6,-4.18,-5.72,,32.14,7.47,21.09,55.1,7.77,0.0,0.0
山东省,jma_seamless,2025-01-10,1,2025-01-11,16,100.0,1,3.52,-4.27,-5.55,-8.26,,34.67,4.93,,9.73,10.3,0.0,0.0
山东省,jma_seamless,2025-01-09,2,2025-01-11,16,100.0,1,3.14,-4.53,-5.68,-8.25,,35.25,4.51,,8.62,10.25,0.0,0.0
山东省,jma_seamless,2025-01-08,3,2025-01-11,16,100.0,1,3.68,-2.98,-4.8,-4.4,,32.64,5.29,,24.31,,0.0,0.0
山东省,jma_seamless,2025-01-07,4,2025-01-11,16,100.0,1,3.84,-2.12,-4.4,-4.58,,31.28,7.02,,32.01,,0.0,0.0
山东省,jma_seamless,2025-01-06,5,2025-01-11,16,100.0,1,4.04,-2.67,-4.14,-4.01,,34.03,5.18,,26.61,,0.0,0.0
山东省,jma_seamless,2025-01-05,6,2025-01-11,16,100.0,1,4.58,-2.67,-4.38,-5.6,,32.14,7.73,,18.42,,0.03,0.0
山东省,jma_seamless,2025-01-04,7,2025-01-11,16,100.0,1,2.14,-2.48,-4.67,-5.29,,45.66,7.16,,31.19,,0.0,0.0
山东省,ecmwf_ifs025,2025-01-11,1,2025-01-12,16,100.0,1,4.94,-4.43,-5.2,-7.48,,41.69,6.86,,5.78,10.55,0.02,
山东省,ecmwf_ifs025,2025-01-10,2,2025-01-12,16,100.0,1,4.83,-4.53,-5.41,-7.56,,36.53,6.91,,5.74,10.53,0.0,
山东省,ecmwf_ifs025,2025-01-09,3,2025-01-12,16,100.0,1,4.7,-4.6,-5.44,-7.72,,35.24,6.92,,6.03,10.53,0.0,
山东省,ecmwf_ifs025,2025-01-08,4,2025-01-12,16,100.0,1,5.31,-4.36,-5.17,-7.47,,37.14,6.94,,8.58,10.6,0.0,
山东省,ecmwf_ifs025,2025-01-07,5,2025-01-12,16,100.0,1,5.4,-4.58,-5.19,-7.58,,37.48,6.7,,3.88,10.57,0.0,
山东省,ecmwf_ifs025,2025-01-06,6,2025-01-12,16,100.0,1,4.76,-4.35,-5.49,-7.47,,37.91,6.86,,7.19,12.0,0.0,
山东省,ecmwf_ifs025,2025-01-05,7,2025-01-12,16,100.0,1,4.06,-3.65,-5.39,-7.66,,42.29,10.13,,16.76,12.01,0.18,
山东省,gfs_seamless,2025-01-11,1,2025-01-12,16,100.0,1,4.57,-2.52,-4.16,-5.72,,35.01,7.94,19.96,12.55,11.52,0.0,0.0
山东省,gfs_seamless,2025-01-10,2,2025-01-12,16,100.0,1,4.93,-2.28,-3.89,-5.38,,34.76,8.03,22.16,16.31,11.53,0.0,0.0
山东省,gfs_seamless,2025-01-09,3,2025-01-12,16,100.0,1,5.51,-2.03,-3.54,-5.08,,35.08,8.01,23.03,13.19,11.49,0.0,0.0
山东省,gfs_seamless,2025-01-08,4,2025-01-12,16,100.0,1,5.75,-2.1,-3.24,-5.04,,35.1,7.65,20.34,8.46,11.5,0.0,0.0
山东省,gfs_seamless,2025-01-07,5,2025-01-12,16,100.0,1,6.23,-1.84,-2.71,-4.73,,41.67,6.81,16.84,11.96,11.11,0.0,0.0
山东省,gfs_seamless,2025-01-06,6,2025-01-12,16,100.0,1,5.79,-1.44,-2.95,-4.81,,42.08,8.66,28.1,36.41,10.65,0.0,0.0
山东省,gfs_seamless,2025-01-05,7,2025-01-12,16,100.0,1,6.58,-2.02,-3.07,-5.13,,35.99,8.15,26.82,51.26,9.89,0.0,0.0
山东省,jma_seamless,2025-01-11,1,2025-01-12,16,100.0,1,3.74,-2.91,-4.78,-5.63,,38.32,6.82,,4.35,10.29,0.01,0.01
山东省,jma_seamless,2025-01-10,2,2025-01-12,16,100.0,1,4.07,-2.86,-4.71,-5.48,,38.76,7.04,,4.86,9.45,0.0,0.0
山东省,jma_seamless,2025-01-09,3,2025-01-12,16,100.0,1,3.99,-1.83,-4.18,-3.68,,34.99,6.44,,3.6,,0.0,0.0
山东省,jma_seamless,2025-01-08,4,2025-01-12,16,100.0,1,4.6,-2.13,-3.95,-4.8,,36.08,6.93,,1.43,,0.0,0.0
山东省,jma_seamless,2025-01-07,5,2025-01-12,16,100.0,1,4.49,-1.65,-3.79,-4.22,,37.6,6.71,,5.55,,0.0,0.0
山东省,jma_seamless,2025-01-06,6,2025-01-12,16,100.0,1,4.73,-2.04,-3.72,-4.31,,35.33,6.45,,20.84,,0.02,0.0
山东省,jma_seamless,2025-01-05,7,2025-01-12,16,100.0,1,4.4,-1.78,-3.77,-4.66,,40.83,8.48,,16.11,,0.07,0.0
山东省,ecmwf_ifs025,2025-01-12,1,2025-01-13,16,100.0,1,8.23,-2.62,-3.19,-6.16,,47.24,9.04,,1.68,10.62,0.0,
山东省,ecmwf_ifs025,2025-01-11,2,2025-01-13,16,100.0,1,7.92,-2.85,-3.58,-6.43,,43.26,9.06,,0.63,10.65,0.0,
山东省,ecmwf_ifs025,2025-01-10,3,2025-01-13,16,100.0,1,8.08,-2.88,-3.61,-6.51,,41.18,9.34,,1.44,10.67,0.0,
山东省,ecmwf_ifs025,2025-01-09,4,2025-01-13,16,100.0,1,8.18,-2.74,-3.45,-6.48,,41.48,9.8,,5.28,10.68,0.0,
山东省,ecmwf_ifs025,2025-01-08,5,2025-01-13,16,100.0,1,7.9,-2.91,-3.48,-6.3,,42.81,8.46,,2.63,10.67,0.0,
山东省,ecmwf_ifs025,2025-01-07,6,2025-01-13,16,100.0,1,7.75,-3.86,-4.09,-8.1,,40.17,10.72,,2.74,12.09,0.0,
山东省,ecmwf_ifs025,2025-01-06,7,2025-01-13,16,100.0,1,8.16,-4.62,-4.4,-8.98,,41.34,10.56,,5.14,12.35,0.0,
山东省,gfs_seamless,2025-01-12,1,2025-01-13,16,100.0,1,7.32,-1.99,-2.9,-5.6,,38.94,9.68,29.45,10.14,11.47,0.0,0.0
山东省,gfs_seamless,2025-01-11,2,2025-01-13,16,100.0,1,7.51,-1.93,-2.65,-5.55,,37.95,9.74,32.83,29.39,11.07,0.0,0.0
山东省,gfs_seamless,2025-01-10,3,2025-01-13,16,100.0,1,7.85,-1.72,-2.41,-5.35,,37.92,10.04,34.18,31.84,11.1,0.0,0.0
山东省,gfs_seamless,2025-01-09,4,2025-01-13,16,100.0,1,8.52,-0.58,-2.15,-3.86,,38.62,9.53,28.28,29.78,11.13,0.0,0.0
山东省,gfs_seamless,2025-01-08,5,2025-01-13,16,100.0,1,8.25,-0.34,-1.95,-4.01,,38.71,11.27,39.07,38.87,10.99,0.0,0.0
山东省,gfs_seamless,2025-01-07,6,2025-01-13,16,100.0,1,7.13,-1.22,-1.91,-4.43,,37.43,9.0,32.58,67.2,8.3,0.0,0.0
山东省,gfs_seamless,2025-01-06,7,2025-01-13,16,100.0,1,6.31,-1.63,-2.29,-4.69,,43.68,7.51,26.14,72.72,7.29,0.0,0.0
山东省,jma_seamless,2025-01-12,1,2025-01-13,16,100.0,1,7.06,-1.74,-3.12,-4.74,,42.92,8.41,,5.26,10.66,0.0,0.0
山东省,jma_seamless,2025-01-11,2,2025-01-13,16,100.0,1,6.82,-1.61,-3.32,-4.69,,40.97,9.01,,11.12,10.7,0.0,0.0
山东省,jma_seamless,2025-01-10,3,2025-01-13,16,100.0,1,7.29,-0.55,-2.45,-3.39,,36.42,9.09,,8.57,,0.0,0.0
山东省,jma_seamless,2025-01-09,4,2025-01-13,16,100.0,1,6.99,-0.34,-2.49,-3.37,,36.43,9.55,,4.84,,0.0,0.0
山东省,jma_seamless,2025-01-08,5,2025-01-13,16,100.0,1,7.24,-0.74,-2.58,-3.62,,38.5,8.86,,1.55,,0.0,0.0
山东省,jma_seamless,2025-01-07,6,2025-01-13,16,100.0,1,7.19,-1.75,-2.66,-4.6,,39.69,7.97,,5.41,,0.0,0.0
山东省,jma_seamless,2025-01-06,7,2025-01-13,16,100.0,1,6.16,-2.19,-3.16,-5.12,,36.26,7.96,,25.31,,0.0,0.0
山东省,ecmwf_ifs025,2025-01-13,1,2025-01-14,16,100.0,1,5.42,-3.35,-5.05,-8.0,,46.03,12.73,,19.87,9.11,0.09,
山东省,ecmwf_ifs025,2025-01-12,2,2025-01-14,16,100.0,1,5.64,-3.13,-5.04,-7.6,,42.52,12.11,,17.62,9.51,0.02,
山东省,ecmwf_ifs025,2025-01-11,3,2025-01-14,16,100.0,1,5.78,-3.11,-4.66,-7.36,,43.89,11.25,,24.63,8.6,0.0,
山东省,ecmwf_ifs025,2025-01-10,4,2025-01-14,16,100.0,1,5.55,-3.04,-4.55,-7.31,,43.36,11.37,,36.17,8.67,0.0,
山东省,ecmwf_ifs025,2025-01-09,5,2025-01-14,16,100.0,1,6.27,-3.0,-4.01,-7.32,,44.19,11.71,,45.36,8.18,0.0,
山东省,ecmwf_ifs025,2025-01-08,6,2025-01-14,16,100.0,1,7.86,-2.68,-3.0,-6.19,,52.22,9.06,,37.05,11.99,0.0,
山东省,ecmwf_ifs025,2025-01-07,7,2025-01-14,16,100.0,1,6.13,-3.73,-4.4,-6.9,,41.45,7.59,,7.21,12.39,0.0,
山东省,gfs_seamless,2025-01-13,1,2025-01-14,16,100.0,1,5.39,-2.98,-4.53,-8.36,,35.12,16.37,45.91,36.81,10.95,0.04,0.01
山东省,gfs_seamless,2025-01-12,2,2025-01-14,16,100.0,1,6.62,-2.63,-3.76,-7.33,,35.0,13.55,42.19,42.55,11.0,0.01,0.0
山东省,gfs_seamless,2025-01-11,3,2025-01-14,16,100.0,1,7.34,-2.5,-3.38,-7.3,,34.92,14.18,42.41,39.62,11.05,0.0,0.0
山东省,gfs_seamless,2025-01-10,4,2025-01-14,16,100.0,1,6.52,-1.12,-3.44,-5.57,,36.99,13.94,40.89,40.65,10.68,0.0,0.0
山东省,gfs_seamless,2025-01-09,5,2025-01-14,16,100.0,1,7.48,-0.35,-2.47,-4.56,,37.69,13.74,40.64,46.62,10.72,0.0,0.0
山东省,gfs_seamless,2025-01-08,6,2025-01-14,16,100.0,1,7.67,-1.1,-3.29,-5.17,,35.03,12.33,40.81,24.41,11.04,0.0,0.0
山东省,gfs_seamless,2025-01-07,7,2025-01-14,16,100.0,1,5.68,-3.06,-4.53,-7.65,,31.8,12.82,51.73,14.01,11.42,0.0,0.0
山东省,jma_seamless,2025-01-13,1,2025-01-14,16,100.0,1,5.12,-2.13,-4.61,-6.29,,41.45,12.14,,18.05,9.26,0.04,0.0
山东省,jma_seamless,2025-01-12,2,2025-01-14,16,100.0,1,4.39,-2.47,-4.95,-6.84,,38.72,12.59,,17.75,9.04,0.0,0.0
山东省,jma_seamless,2025-01-11,3,2025-01-14,16,100.0,1,4.44,-1.88,-4.27,-6.13,,36.75,12.8,,9.84,,0.14,0.03
山东省,jma_seamless,2025-01-10,4,2025-01-14,16,100.0,1,3.8,-1.96,-4.42,-6.63,,33.44,14.56,,8.57,,0.11,0.03
山东省,jma_seamless,2025-01-09,5,2025-01-14,16,100.0,1,4.93,-2.37,-4.2,-6.58,,38.99,12.1,,9.62,,0.23,0.13
山东省,jma_seamless,2025-01-08,6,2025-01-14,16,100.0,1,6.42,-1.4,-2.81,-4.7,,43.47,9.56,,11.08,,-0.02,0.0
山东省,jma_seamless,2025-01-07,7,2025-01-14,16,100.0,1,8.02,-1.52,-1.95,-4.01,,42.36,7.24,,9.92,,0.03,0.0
山东省,ecmwf_ifs025,2025-01-14,1,2025-01-15,16,100.0,1,1.99,-6.11,-7.84,-10.53,,28.21,10.0,,2.04,11.0,0.0,
山东省,ecmwf_ifs025,2025-01-13,2,2025-01-15,16,100.0,1,2.27,-6.2,-7.89,-10.79,,25.59,10.49,,2.01,11.06,0.0,
山东省,ecmwf_ifs025,2025-01-12,3,2025-01-15,16,100.0,1,2.45,-6.14,-7.85,-10.66,,25.83,10.43,,1.93,11.11,0.0,
山东省,ecmwf_ifs025,2025-01-11,4,2025-01-15,16,100.0,1,1.4,-6.21,-8.19,-10.54,,26.13,9.86,,3.26,10.89,0.0,
山东省,ecmwf_ifs025,2025-01-10,5,2025-01-15,16,100.0,1,3.04,-5.7,-7.46,-10.14,,25.75,10.47,,2.9,11.04,0.0,
山东省,ecmwf_ifs025,2025-01-09,6,2025-01-15,16,100.0,1,1.13,-6.37,-8.11,-10.67,,33.1,9.23,,4.63,12.13,0.0,
山东省,ecmwf_ifs025,2025-01-08,7,2025-01-15,16,100.0,1,1.57,-4.31,-6.61,-8.28,,38.92,9.65,,6.0,12.46,0.0,
山东省,gfs_seamless,2025-01-14,1,2025-01-15,16,100.0,1,2.48,-5.25,-7.15,-10.13,,26.06,12.27,29.25,4.25,12.1,0.0,0.0
山东省,gfs_seamless,2025-01-13,2,2025-01-15,16,100.0,1,2.96,-4.83,-7.03,-9.67,,24.58,12.6,29.73,4.93,12.05,0.0,0.0
山东省,gfs_seamless,2025-01-12,3,2025-01-15,16,100.0,1,2.54,-4.78,-7.12,-9.62,,24.9,12.77,31.79,5.97,12.0,0.0,0.0
山东省,gfs_seamless,2025-01-11,4,2025-01-15,16,100.0,1,2.44,-4.23,-6.6,-8.79,,25.41,12.09,34.39,4.19,12.0,0.02,0.0
山东省,gfs_seamless,2025-01-10,5,2025-01-15,16,100.0,1,3.71,-4.03,-6.29,-8.94,,28.31,13.41,43.2,6.69,11.76,0.0,0.0
山东省,gfs_seamless,2025-01-09,6,2025-01-15,16,100.0,1,2.76,-4.87,-7.03,-9.52,,28.74,11.99,34.55,20.21,11.3,0.0,0.0
山东省,gfs_seamless,2025-01-08,7,2025-01-15,16,100.0,1,0.89,-4.91,-7.57,-10.5,,30.15,15.58,51.25,19.53,10.93,0.06,0.0
山东省,jma_seamless,2025-01-14,1,2025-01-15,15,95.1,1,1.5,-4.25,-6.93,-8.54,,23.95,11.16,,1.91,10.94,0.0,0.0
山东省,jma_seamless,2025-01-13,2,2025-01-15,15,95.1,1,1.62,-4.49,-7.11,-8.92,,23.46,11.59,,2.16,10.93,0.01,0.01
山东省,jma_seamless,2025-01-12,3,2025-01-15,15,95.1,1,1.72,-3.42,-6.58,-7.64,,21.71,11.79,,2.47,,0.15,0.1
山东省,jma_seamless,2025-01-11,4,2025-01-15,15,95.1,1,2.63,-3.24,-6.25,-7.34,,21.59,11.65,,2.35,,0.05,0.03
山东省,jma_seamless,2025-01-10,5,2025-01-15,15,95.1,1,0.11,-4.69,-7.82,-9.2,,23.89,12.38,,5.83,,0.35,0.25
山东省,jma_seamless,2025-01-09,6,2025-01-15,15,95.1,1,1.78,-3.66,-6.52,-7.67,,24.82,10.87,,2.19,,0.08,0.05
山东省,jma_seamless,2025-01-08,7,2025-01-15,16,100.0,1,1.2,-2.64,-6.06,-6.33,,27.94,10.39,,6.41,,0.08,0.02
山东省,ecmwf_ifs025,2025-01-15,1,2025-01-16,16,100.0,1,5.68,-5.1,-5.79,-8.57,,32.98,7.44,,0.0,11.22,0.0,
山东省,ecmwf_ifs025,2025-01-14,2,2025-01-16,16,100.0,1,5.82,-4.82,-5.68,-8.16,,30.61,7.41,,0.01,11.22,0.0,
山东省,ecmwf_ifs025,2025-01-13,3,2025-01-16,16,100.0,1,6.27,-4.7,-5.5,-7.94,,28.0,7.49,,0.12,11.23,0.0,
山东省,ecmwf_ifs025,2025-01-12,4,2025-01-16,16,100.0,1,6.62,-4.85,-5.43,-8.16,,28.08,7.41,,0.0,11.2,0.0,
山东省,ecmwf_ifs025,2025-01-11,5,2025-01-16,16,100.0,1,6.56,-4.86,-5.69,-8.7,,25.32,8.65,,0.0,11.17,0.0,
山东省,ecmwf_ifs025,2025-01-10,6,2025-01-16,16,100.0,1,7.18,-6.56,-5.97,-10.6,,26.28,8.67,,0.55,12.37,0.0,
山东省,ecmwf_ifs025,2025-01-09,7,2025-01-16,16,100.0,1,6.58,-4.51,-5.57,-8.64,,27.1,10.01,,0.0,12.63,0.0,
山东省,gfs_seamless,2025-01-15,1,2025-01-16,16,100.0,1,5.61,-3.8,-4.77,-7.59,,29.18,9.28,24.25,0.18,12.16,0.0,0.0
山东省,gfs_seamless,2025-01-14,2,2025-01-16,16,100.0,1,6.02,-3.38,-4.35,-6.98,,26.17,9.01,26.71,0.13,12.08,0.0,0.0
山东省,gfs_seamless,2025-01-13,3,2025-01-16,16,100.0,1,6.33,-2.93,-4.36,-6.8,,26.6,10.25,27.38,0.07,12.09,0.0,0.0
山东省,gfs_seamless,2025-01-12,4,2025-01-16,16,100.0,1,6.09,-3.07,-4.31,-7.01,,25.82,10.23,29.65,0.13,12.13,0.0,0.0
山东省,gfs_seamless,2025-01-11,5,2025-01-16,16,100.0,1,6.28,-2.54,-3.78,-6.05,,26.06,9.19,25.7,0.01,11.8,0.0,0.0
山东省,gfs_seamless,2025-01-10,6,2025-01-16,16,100.0,1,6.18,-4.44,-4.37,-8.2,,25.06,8.86,22.5,0.82,11.81,0.0,0.0
山东省,gfs_seamless,2025-01-09,7,2025-01-16,16,100.0,1,6.42,-4.64,-4.85,-8.74,,27.22,9.77,23.99,1.4,11.84,0.0,0.0
山东省,jma_seamless,2025-01-15,1,2025-01-16,15,95.1,1,4.57,-3.46,-5.18,-7.01,,29.08,8.04,,0.05,11.01,0.0,0.0
山东省,jma_seamless,2025-01-14,2,2025-01-16,15,95.1,1,4.46,-3.31,-5.23,-6.82,,29.14,8.24,,0.09,10.99,0.0,0.0
山东省,jma_seamless,2025-01-13,3,2025-01-16,15,95.1,1,4.76,-2.08,-4.53,-5.2,,25.27,8.79,,0.0,,0.0,0.0
山东省,jma_seamless,2025-01-12,4,2025-01-16,15,95.1,1,4.87,-2.13,-4.52,-5.34,,24.67,9.14,,0.0,,0.0,0.0
山东省,jma_seamless,2025-01-11,5,2025-01-16,15,95.1,1,5.21,-2.57,-4.51,-5.72,,25.33,8.58,,0.01,,0.0,0.0
山东省,jma_seamless,2025-01-10,6,2025-01-16,15,95.1,1,5.14,-2.47,-4.55,-5.8,,22.27,8.96,,0.01,,0.0,0.0
山东省,jma_seamless,2025-01-09,7,2025-01-16,16,100.0,1,5.1,-2.3,-4.6,-5.78,,22.84,9.57,,0.0,,0.0,0.0
山东省,ecmwf_ifs025,2025-01-16,1,2025-01-17,16,100.0,1,7.33,-4.8,-4.08,-7.85,,47.11,6.22,,5.76,11.16,0.0,
山东省,ecmwf_ifs025,2025-01-15,2,2025-01-17,16,100.0,1,6.99,-4.95,-4.4,-7.82,,43.93,5.81,,6.45,11.23,0.0,
山东省,ecmwf_ifs025,2025-01-14,3,2025-01-17,16,100.0,1,7.7,-4.65,-4.09,-7.18,,37.7,5.73,,5.72,11.27,0.0,
山东省,ecmwf_ifs025,2025-01-13,4,2025-01-17,16,100.0,1,7.4,-4.12,-3.94,-7.21,,38.94,5.52,,9.8,11.17,0.0,
山东省,ecmwf_ifs025,2025-01-12,5,2025-01-17,16,100.0,1,8.74,-4.23,-3.98,-7.45,,38.58,6.7,,6.55,11.31,0.0,
山东省,ecmwf_ifs025,2025-01-11,6,2025-01-17,16,100.0,1,8.58,-4.19,-3.9,-7.72,,37.73,8.24,,3.77,12.46,0.0,
